url,label,source
https://ungu.in/rty5yegrej645tregg3t4?id=example@example.example,phishing,openphish/urlhaus/phishtank
https://pub-05003bd2ded246d9b5ffa1ccf11af455.r2.dev/index.html,phishing,openphish/urlhaus/phishtank
https://weeras.com,legit,tranco/majestic/umbrella
https://app.resgateclickmelhor.pro/,phishing,openphish/urlhaus/phishtank
https://qrco.de/bfu4qe,phishing,openphish/urlhaus/phishtank
https://nyitva.hu,legit,tranco/majestic/umbrella
https://myhpglearning.com,legit,tranco/majestic/umbrella
https://ssstech.io,legit,tranco/majestic/umbrella
http://156.225.23.52/,phishing,openphish/urlhaus/phishtank
https://moviesda13.com,legit,tranco/majestic/umbrella
https://web0099934447.weebly.com/,phishing,openphish/urlhaus/phishtank
https://q-r.to/bfjffn,phishing,openphish/urlhaus/phishtank
https://api2.weather.com,legit,tranco/majestic/umbrella
https://siteconsultarvaloresreceberonline2025.vercel.app/,phishing,openphish/urlhaus/phishtank
https://vieclam123.vn,legit,tranco/majestic/umbrella
https://cms-develop.odus-prep.i.mercedes-benz.com,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vseynovumeoda-prvrxcvt_fi4e0kket2mump3xkz-3ltmi3en9gsb44wc9c_va8tulae3dalivhnk5/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing,openphish/urlhaus/phishtank
https://pub-e4a012d9691c4c53ab023eacf2db2601.r2.dev/google%20verification.html,phishing,openphish/urlhaus/phishtank
https://linksta.cc/@btmailt,phishing,openphish/urlhaus/phishtank
https://dc.secure.ehc.com,legit,tranco/majestic/umbrella
https://login.microsoftonline.com.mcas-gov.ms,legit,tranco/majestic/umbrella
https://t.co/uj7rmu5wvr,phishing,openphish/urlhaus/phishtank
https://metasupport-case1001273788.firebaseapp.com/,phishing,openphish/urlhaus/phishtank
https://vm85-proxy-appproxy-eus-mnz01p-3.connector.msappproxy.net,legit,tranco/majestic/umbrella
https://sn-n8v7zns6.googlevideo.com,legit,tranco/majestic/umbrella
https://1337.games,legit,tranco/majestic/umbrella
https://boost-winbet.com,legit,tranco/majestic/umbrella
https://link.kemkes.go.id/fergasx?s=xwyzny&li=%7blist_id%7d&e=f&unsubcribe=laurmartin@ymail.com&p=ankthyf9&id=ybr4kftnm31wt0ps19vmvjpmk5ysbywkc0mtt8wlwupo5tqtjs?knxhl8hxijgjkd9uc6osqpm12m6flzjmclbhtzxrui4cy04lc9x0jjabv4ibktt3iolnv7dlzxfl7qhur3l6dfyyf3vn4kalfwbm&stpe=default,phishing,openphish/urlhaus/phishtank
http://92.112.125.188/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.sh4,phishing,openphish/urlhaus/phishtank
https://f3n7k.798u-g.ru/q6a13xi27h.sh,phishing,openphish/urlhaus/phishtank
http://178.16.55.189/files/502259649/valpntr.exe,phishing,openphish/urlhaus/phishtank
http://110.39.237.16:55038/i,phishing,openphish/urlhaus/phishtank
https://xn--9i1bu1tbpd0qfrvd.weebly.com/,phishing,openphish/urlhaus/phishtank
https://mfepzc.cn,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vrqyroawnkkpl-1yrasgq8xlagjnotiiaxxact8hoq596ltebhsi034cwjh48zqunlljrva-abknwf-/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing,openphish/urlhaus/phishtank
https://ncs-spoc-int2.norton.com,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vt4bswdkevgwzou6fhoqwac2ulpmloxi5yo4mhcsxpam0t1xqbvgaik2qgtvo14kduymwuajug0qitg/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://media-s3-cdn.ivimhealth.com,legit,tranco/majestic/umbrella
https://server-side-tagging-zy3gxtetba-uc.a.run.app,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vra-lt9eulgdhrwd_x9t71cp1ny94m_8hb_cmfgypx9mbz_bihmhx-kjppjxwgnssmvmdjjgadylf9v/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://theweeklydriver.com,legit,tranco/majestic/umbrella
https://vbomakelaar.nl,legit,tranco/majestic/umbrella
https://yvgh.cn,legit,tranco/majestic/umbrella
https://ipfs.best-practice.se/ipfs/bafybeic7nsi4at6gqu6mhr6l343syziez7bmcjjuagb4ppjt6yf3vuep4q,phishing,openphish/urlhaus/phishtank
https://sedi.ru,legit,tranco/majestic/umbrella
https://efectivate.com,legit,tranco/majestic/umbrella
https://primecasino.com,legit,tranco/majestic/umbrella
https://evorom.cn,legit,tranco/majestic/umbrella
http://61.52.193.147:57239/bin.sh,phishing,openphish/urlhaus/phishtank
https://share-eu1.hsforms.com/2nxg7-t5oqmy-znsm5kgyqq2ewm2q,phishing,openphish/urlhaus/phishtank
https://azarns.net,legit,tranco/majestic/umbrella
https://midnightmusic.com.au,legit,tranco/majestic/umbrella
https://qrco.de/bfz3pt,phishing,openphish/urlhaus/phishtank
https://bafkreib57qwrykdewo7hkjmvxvc3vrk4wy2pyqw6olkmtc6yoq63enpzdu.ipfs.dweb.link/,phishing,openphish/urlhaus/phishtank
https://invitadisima.com,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vrflzxzwsczk-r7p33zegxf0btg8leo6lzapucmp2rkfplb_6mjvvz85hu9oskgkgm_fjdsy9sighxy/pub?start=false&loop=false&delayms=3000,phishing,openphish/urlhaus/phishtank
https://pios.gov.pl,legit,tranco/majestic/umbrella
https://adpoly.ac.ae,legit,tranco/majestic/umbrella
https://silverpalaceinc.com,legit,tranco/majestic/umbrella
https://sites.google.com/view/espace-orange-vocal/accueil,phishing,openphish/urlhaus/phishtank
http://121.163.139.4:8090/application%20files/lockerno_1_0_0_11/info.zip,phishing,openphish/urlhaus/phishtank
http://61.53.91.39:33426/bin.sh,phishing,openphish/urlhaus/phishtank
https://q-r.to/bfsil7,phishing,openphish/urlhaus/phishtank
https://brit-safe.co.uk,legit,tranco/majestic/umbrella
https://jits.heytapmobi.com,legit,tranco/majestic/umbrella
https://github.com/3ric3h/server/raw/refs/heads/main/image.rar,phishing,openphish/urlhaus/phishtank
http://42.224.66.41:53957/i,phishing,openphish/urlhaus/phishtank
https://qrco.de/bfmxg7,phishing,openphish/urlhaus/phishtank
https://bit.ly/3onkhtg,phishing,openphish/urlhaus/phishtank
https://plume.windcrest.ru/zaup7vel,phishing,openphish/urlhaus/phishtank
https://us12.campaign-archive.com/?u=d498db7c38fa1d468f2ba411b&id=fa0ec005ce,phishing,openphish/urlhaus/phishtank
https://btopenworld.plutio.com/p/form/477mhrtlaseadnfpe,phishing,openphish/urlhaus/phishtank
https://live-apm.shopee.co.id.itotolink.net,legit,tranco/majestic/umbrella
https://czfe23.front01.iad01.production.nest.com,legit,tranco/majestic/umbrella
http://41.216.189.47/00101010101001/morte.sh4,phishing,openphish/urlhaus/phishtank
https://choowap.com,legit,tranco/majestic/umbrella
https://rtrc.io,legit,tranco/majestic/umbrella
https://peterspet.kinsta.cloud/wp-admin/optus_new/index.php?login=8d3b48b064e251714153070bf3e02f036098b7ea0d6760d97db85affe95737e4,phishing,openphish/urlhaus/phishtank
https://share-na2.hsforms.com/1iwwsoqhiqng5v3lax8ooua40cy6x,phishing,openphish/urlhaus/phishtank
https://schooluniforms.ae,legit,tranco/majestic/umbrella
https://pub-52fba99061af4511b93951e7a5615c96.r2.dev/index.html,phishing,openphish/urlhaus/phishtank
https://lookerstudio.google.com/reporting/4d840f9e-a236-4991-909e-67ace078b763?s=utd9bbjxl80,phishing,openphish/urlhaus/phishtank
https://vde-verlag.de,legit,tranco/majestic/umbrella
https://www.flowcode.com/page/keepitsecure,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfmqwy,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfxx44,phishing,openphish/urlhaus/phishtank
https://rainbowvic.com.au,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vrxelo2kqlivribmlf3vj-kjo-v8a4y8jfigjgdrbdhwdczcqljuyfybrwbw4fwdes5fp9zl_bep2a_/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://rayon-inwallet.gitbook.io/usa/,phishing,openphish/urlhaus/phishtank
https://northarrowshop.com,legit,tranco/majestic/umbrella
https://l.ead.me/bfabsn,phishing,openphish/urlhaus/phishtank
https://mymts.apm-proxy.obs.mts.ru,legit,tranco/majestic/umbrella
https://rds.sa-east-1.amazonaws.com,legit,tranco/majestic/umbrella
https://kittykawai.com,legit,tranco/majestic/umbrella
https://jetindir.net,legit,tranco/majestic/umbrella
https://asset.popin.cc,legit,tranco/majestic/umbrella
https://maplecoverage.com,legit,tranco/majestic/umbrella
https://pub-d180a15676b445aca202d3f0624051c3.r2.dev/index.html,phishing,openphish/urlhaus/phishtank
https://mastercard.ca,legit,tranco/majestic/umbrella
https://rr3.sn-4g5edn6y.gvt1.com,legit,tranco/majestic/umbrella
https://mgpuru.weebly.com/,phishing,openphish/urlhaus/phishtank
https://socit.ru,legit,tranco/majestic/umbrella
https://frantes.com,legit,tranco/majestic/umbrella
https://campermate.com.au,legit,tranco/majestic/umbrella
https://bit.ly/4ge9cfs,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfxp3p,phishing,openphish/urlhaus/phishtank
https://sharetheroad.ca,legit,tranco/majestic/umbrella
http://allegro.pl-oferta7482916350.cfd,phishing,openphish/urlhaus/phishtank
https://share.hsforms.com/1zdtfx7b0qyot3tknbwyefat1jti,phishing,openphish/urlhaus/phishtank
https://livingcities.org,legit,tranco/majestic/umbrella
https://meta-kavri-nylon-fexa.pages.dev/,phishing,openphish/urlhaus/phishtank
https://pafiacehbesarkabu.org,legit,tranco/majestic/umbrella
http://61.137.132.82:40685/i,phishing,openphish/urlhaus/phishtank
https://q-r.to/bfp3zx,phishing,openphish/urlhaus/phishtank
https://tammieanncreative.com,legit,tranco/majestic/umbrella
http://115.55.51.67:55448/i,phishing,openphish/urlhaus/phishtank
https://yancancook.com,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vtwk4effwlu3sbpphvuetx-xir4pgqtweoyzx3qszlsgyilesgj3mivo129_220rvabu5lvxxv-qc1m/pub?start=false&loop=false&delayms=3000,phishing,openphish/urlhaus/phishtank
https://fromscratchfast.com,legit,tranco/majestic/umbrella
http://110.37.91.7:39193/i,phishing,openphish/urlhaus/phishtank
https://opportunityzonehub.org,legit,tranco/majestic/umbrella
https://mhera.ximalaya.com,legit,tranco/majestic/umbrella
https://remitvn.com,legit,tranco/majestic/umbrella
https://weald.saffronhafen.ru/zf31uunq,phishing,openphish/urlhaus/phishtank
https://blazing-fire-8445-24.firebaseio.com,legit,tranco/majestic/umbrella
https://cwpno7337d.execute-api.us-east-2.amazonaws.com,legit,tranco/majestic/umbrella
https://snipqr.com/ffd,phishing,openphish/urlhaus/phishtank
http://195.96.129.162/arm7,phishing,openphish/urlhaus/phishtank
https://bit.ly/dgt-24h,phishing,openphish/urlhaus/phishtank
https://relivre-prioritaire.com/as.php,phishing,openphish/urlhaus/phishtank
https://26oop.com,legit,tranco/majestic/umbrella
http://miladsoft.github.io/ton-connect,phishing,openphish/urlhaus/phishtank
https://proiectumrd.com/uzletszabalyzatok_altalanos_szerzodesi_feltetelek_es_hirdetmenyek/informatikairendszereinksetarolasesgenvironmentalesbiztonsagpol-/kenysetarolasesgenvironmentalesbiztonsagpolitika/torsion/,phishing,openphish/urlhaus/phishtank
https://info.dnb.no,phishing,openphish/urlhaus/phishtank
http://45.137.23.64/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mips,phishing,openphish/urlhaus/phishtank
https://itau-info-py.webcindario.com/,phishing,openphish/urlhaus/phishtank
https://new.express.adobe.com/webpage/urg0q7gmkha2c,phishing,openphish/urlhaus/phishtank
https://qrco.de/bfitzg,phishing,openphish/urlhaus/phishtank
https://openseapro-1318069902.cos.eu-frankfurt.myqcloud.com/openseapro.html,phishing,openphish/urlhaus/phishtank
https://docs.google.com/presentation/d/e/2pacx-1vsztbmnrc5xsf49j-mlecfycbznpidsjhxguwufgng0slee_8kvlcz3bf9ng5venbrkvlhs5v_9s27-/pub,phishing,openphish/urlhaus/phishtank
https://servingcdn.net,legit,tranco/majestic/umbrella
https://p66-plat.wsukwai.com.v1.kwaiselfcdn.com,legit,tranco/majestic/umbrella
https://bit.ly/48pqdql,phishing,openphish/urlhaus/phishtank
https://pub-4249e5765e4844fe95638308c750988c.r2.dev/kers.html,phishing,openphish/urlhaus/phishtank
https://qrco.de/bfjrzn,phishing,openphish/urlhaus/phishtank
https://ezurl.nl/grtkb,phishing,openphish/urlhaus/phishtank
https://fas.cloudbrsit.rabobank.com,legit,tranco/majestic/umbrella
https://sn-4avf-2vns.googlevideo.com,legit,tranco/majestic/umbrella
https://uniklinik-bonn.de,legit,tranco/majestic/umbrella
http://182.121.129.206:41692/i,phishing,openphish/urlhaus/phishtank
https://domappcheckomeg23.web.app/,phishing,openphish/urlhaus/phishtank
https://sg.aliyun.com,legit,tranco/majestic/umbrella
https://rr3.sn-qxoednel.googlevideo.com,legit,tranco/majestic/umbrella
http://lolzzmortex.duckdns.org/bin/polar.x86,phishing,openphish/urlhaus/phishtank
http://180.191.20.52:59715/i,phishing,openphish/urlhaus/phishtank
https://uefer.c1earpeak.ru/4f6xrnia,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfxyk3,phishing,openphish/urlhaus/phishtank
https://tetracycline.foundation,legit,tranco/majestic/umbrella
https://pleaseconfirmationaccount.start.page/,phishing,openphish/urlhaus/phishtank
https://ouzhyi.pink,legit,tranco/majestic/umbrella
http://38.107.233.38/systemcl/sh4.sh4,phishing,openphish/urlhaus/phishtank
https://forms.gle/6ijen2u6qtgz4ch86,phishing,openphish/urlhaus/phishtank
https://docs.google.com/presentation/d/e/2pacx-1vqnstnuux3ru1vvttbmr35cgjueoswc0nbixmdb-q0xyar3vmozkoc3lefnnsimyzneximo9zdjefo2/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://cdn-i.vtcnews.vn,legit,tranco/majestic/umbrella
https://go.fliplink.me/view/c1618f09-ff6e-4daa-94ae-59b0fea7c4b9,phishing,openphish/urlhaus/phishtank
https://fbcdn.net.host,legit,tranco/majestic/umbrella
https://pub-a784a4448830415985f7222bc95939a1.r2.dev/index.html,phishing,openphish/urlhaus/phishtank
https://ovrtur.com,legit,tranco/majestic/umbrella
https://storage.cloud.google.com/cmc111/cdo-nwst1.html#helpdesk@widomaker.com,phishing,openphish/urlhaus/phishtank
https://docs.google.com/presentation/d/e/2pacx-1vrpdr7ozrlcsidqgxrmzyjzel_l_2t2uhduv_tn9la7_bqjr21lhifsafbv77w51usopajxa843r5fn/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://pcinspector.de,legit,tranco/majestic/umbrella
https://nyxoah.com,legit,tranco/majestic/umbrella
https://protocols.ge,legit,tranco/majestic/umbrella
https://thetokenizer.io,legit,tranco/majestic/umbrella
http://5.180.82.195/windyloveyou/windy.arm7,phishing,openphish/urlhaus/phishtank
https://www.ispreview.co.uk,legit,tranco/majestic/umbrella
https://niyom789.net,legit,tranco/majestic/umbrella
http://83.224.141.92/sshd,phishing,openphish/urlhaus/phishtank
https://bit.ly/3duf8xn,phishing,openphish/urlhaus/phishtank
https://eiche.quartzhain.ru/g1bam104,phishing,openphish/urlhaus/phishtank
https://comfysnug.space,legit,tranco/majestic/umbrella
https://takvimse.com.tr,legit,tranco/majestic/umbrella
https://www.portaleargo.it,legit,tranco/majestic/umbrella
https://bia.atendimentosaqui.com/iyqyv,phishing,openphish/urlhaus/phishtank
http://allegro.pl-oferta83213941.shop,phishing,openphish/urlhaus/phishtank
https://historicgraves.com,legit,tranco/majestic/umbrella
https://moma.org,legit,tranco/majestic/umbrella
https://achecker-deltadentalmo.goskope.com,legit,tranco/majestic/umbrella
https://hupp234.com//updateplalawebmailaccount/sites/index.html,phishing,openphish/urlhaus/phishtank
https://rt8cfew9.thuma.co,legit,tranco/majestic/umbrella
https://verify-zimbra.weebly.com/,phishing,openphish/urlhaus/phishtank
https://docs.google.com/presentation/d/e/2pacx-1vtt72rhyoam_hhjplmmf-8y36737gc2tdlw6wt4fwidcttmvztkrncfhj5wvlwjsv4crhgbxteejaxd/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://notaccustomer.weebly.com/,phishing,openphish/urlhaus/phishtank
https://us18.campaign-archive.com/?u=67eb9499de961e13857c03fda&id=4bb5f2e297,phishing,openphish/urlhaus/phishtank
https://us1.campaign-archive.com/?u=b07772573c3fb1d2d693068c1&id=db8f9737a4,phishing,openphish/urlhaus/phishtank
https://anti-robot-4abac.firebaseapp.com/,phishing,openphish/urlhaus/phishtank
https://oestedigital.pt,legit,tranco/majestic/umbrella
https://bento.agoda.com,legit,tranco/majestic/umbrella
https://milieudatabase.nl,legit,tranco/majestic/umbrella
http://45.137.205.68/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mips,phishing,openphish/urlhaus/phishtank
http://122.117.144.139:8080/video.scr,phishing,openphish/urlhaus/phishtank
https://132424354343.weebly.com/,phishing,openphish/urlhaus/phishtank
https://enghousevideo.com,legit,tranco/majestic/umbrella
https://tvfun.me,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vrhzfebwkdldyftcrkygehcbmxgwrkwaq7nmnhupqozmwdqi6ufdmlwh8pwwnknloqwfzhfukyzrbbc/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,openphish/urlhaus/phishtank
https://scpostbg.web.app,phishing,openphish/urlhaus/phishtank
https://qxchats02.win,legit,tranco/majestic/umbrella
https://qrco.de/bf7tjf,phishing,openphish/urlhaus/phishtank
https://im-image.tiktokv.com,legit,tranco/majestic/umbrella
https://p-playermetadata.movetv.com,legit,tranco/majestic/umbrella
https://lonab.bf,legit,tranco/majestic/umbrella
https://dramacoola.lv,legit,tranco/majestic/umbrella
https://replynwebsms.wixsite.com/my-site,phishing,openphish/urlhaus/phishtank
https://docs.google.com/drawings/d/1rj7lofu0zk7ccegntckdvderdnpxoktvddh5szgvf8y/edit,phishing,openphish/urlhaus/phishtank
https://grim-occasion.com,legit,tranco/majestic/umbrella
https://sutarta.lt,legit,tranco/majestic/umbrella
https://assets.guns.lol,legit,tranco/majestic/umbrella
http://account.loqcloud.online/g.sh,phishing,openphish/urlhaus/phishtank
https://confirmsaccount.start.page/,phishing,openphish/urlhaus/phishtank
http://211.169.231.210:7070/wf_ftp_133-81-23281/docu/202406/av.lnk,phishing,openphish/urlhaus/phishtank
https://avt26.ru,legit,tranco/majestic/umbrella
http://45.94.47.92/update/update.exe,phishing,openphish/urlhaus/phishtank
https://enterpriseregistration.smartbear.com,legit,tranco/majestic/umbrella
https://recovery.riotgames.com,legit,tranco/majestic/umbrella
https://df.infra.shopee.ph,legit,tranco/majestic/umbrella
https://www.espace-fr.client.caffr-demande.notifie-messagerie.com/,phishing,openphish/urlhaus/phishtank
https://midtowndoornailns.com,legit,tranco/majestic/umbrella
https://ms-canis.securen.net/,phishing,openphish/urlhaus/phishtank
https://kia-gallery.com,legit,tranco/majestic/umbrella
http://115.51.3.255:37499/bin.sh,phishing,openphish/urlhaus/phishtank
https://docs.google.com/presentation/d/e/2pacx-1vtsj1wtnx6audt83oziiflkn5ubo9l2pruqt5v-w2gvybx1qt-kyeveucdztsgecr29c3jbm6s11nkz/pub?start=false&loop=false&delayms=3000,phishing,openphish/urlhaus/phishtank
https://docs.google.com/drawings/d/1u1xgwi_aozu_zx8jivxels9r6ggc9qv5yuyrr5utoeu/edit,phishing,openphish/urlhaus/phishtank
https://eannadata.in,legit,tranco/majestic/umbrella
https://awsdns-cn-47.net,legit,tranco/majestic/umbrella
https://scher4.glimmerkranz.ru/xkh9gf4h,phishing,openphish/urlhaus/phishtank
https://nextdaydelivery.co.uk,legit,tranco/majestic/umbrella
https://melladflouknba.web.app/,phishing,openphish/urlhaus/phishtank
https://spinsamuraiapp.com,legit,tranco/majestic/umbrella
https://inigemoy123.online,legit,tranco/majestic/umbrella
https://mimeeq.com,legit,tranco/majestic/umbrella
https://userenroll.com,legit,tranco/majestic/umbrella
https://docs.google.com/drawings/d/13e40vm_bw5xifz03j32pctkbzooikennbdhe9ig4ujo,phishing,openphish/urlhaus/phishtank
https://rustiekkamperen.com,legit,tranco/majestic/umbrella
https://yasdroumenhouna.firebaseapp.com/,phishing,openphish/urlhaus/phishtank
https://naukrinfo.pk,legit,tranco/majestic/umbrella
https://eirc-icai.org,legit,tranco/majestic/umbrella
https://redirector.online.spectraguard.net,legit,tranco/majestic/umbrella
https://rr6---sn-42u-jmge.googlevideo.com,legit,tranco/majestic/umbrella
https://8181819.xyz,legit,tranco/majestic/umbrella
https://hermaj.com,legit,tranco/majestic/umbrella
http://202.95.8.245/bot.sh4,phishing,openphish/urlhaus/phishtank
http://113.228.86.85:56245/i,phishing,openphish/urlhaus/phishtank
http://119.117.164.5:36529/bin.sh,phishing,openphish/urlhaus/phishtank
https://edrobd.org,legit,tranco/majestic/umbrella
https://compliancecatalyst2-r1.bvdinfo.com,legit,tranco/majestic/umbrella
http://178.16.55.189/files/8565010035/ykexrmw.exe,phishing,openphish/urlhaus/phishtank
http://83.150.218.225/supplysrvarm7,phishing,openphish/urlhaus/phishtank
https://shein.com.mx,legit,tranco/majestic/umbrella
http://allegrolokalnie.pl-oferta8947648914.shop,phishing,openphish/urlhaus/phishtank
https://mail200.msnd132.inmoo.net,legit,tranco/majestic/umbrella
https://bulkgemstones.com,legit,tranco/majestic/umbrella
https://rr1---sn-p5qddn7k.googlevideo.com,legit,tranco/majestic/umbrella
http://194.87.245.7:8080/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.arm5,phishing,openphish/urlhaus/phishtank
https://xn--33-ulc9ae.xn--p1ai,legit,tranco/majestic/umbrella
https://sb.linkedin.com,legit,tranco/majestic/umbrella
http://103.232.121.145/dl/stwhchoj.m68k,phishing,openphish/urlhaus/phishtank
https://messageriefixevocaleorange144.jimdofree.com/,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfamnw,phishing,openphish/urlhaus/phishtank
http://5.181.180.35/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.sh4,phishing,openphish/urlhaus/phishtank
http://113.248.103.173:81/photo.scr,phishing,openphish/urlhaus/phishtank
https://psdking.com,legit,tranco/majestic/umbrella
https://heritagecouncil.ie,legit,tranco/majestic/umbrella
https://prod-achm-general2-force-v4.wbx2.com,legit,tranco/majestic/umbrella
https://pegasusshop.de,legit,tranco/majestic/umbrella
https://clientes.bidfoodportugal.pt,legit,tranco/majestic/umbrella
https://drive.google.com/file/d/1ek-x4kszazaqsluatv1ogdz1esym9vcv/view?usp=drivesdk,phishing,openphish/urlhaus/phishtank
https://sentry-mini.zalo.me,legit,tranco/majestic/umbrella
https://cdn.dialmyapp.com,legit,tranco/majestic/umbrella
https://ipfs.best-practice.se/ipfs/bafybeibwufjqc37kr5dkbkpv54zjhx5knxco4hu5esup35qwlfbletwvxa/,phishing,openphish/urlhaus/phishtank
https://zl.wo-h3.ru/76s.check?t=d1t8yw5p,phishing,openphish/urlhaus/phishtank
https://xa.poringa.net,legit,tranco/majestic/umbrella
https://ebsummits.eu,legit,tranco/majestic/umbrella
https://exx88.com,legit,tranco/majestic/umbrella
https://enterpriseregistration.aswatson.ch,legit,tranco/majestic/umbrella
https://kcfdom.com,legit,tranco/majestic/umbrella
https://docs.google.com/presentation/d/e/2pacx-1vrn3vv4njtgc-m6saxbhr1exmr4sgwdvth-pg9ck7_ku5g2nnksrxqmrmuxhiahhnpx1g0d7kezrhmg/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing,openphish/urlhaus/phishtank
http://111.59.254.165:8084/20240113/av.scr,phishing,openphish/urlhaus/phishtank
https://media.fbru2-1.fna.whatsapp.net,legit,tranco/majestic/umbrella
https://saxotrader.com.akadns.net,legit,tranco/majestic/umbrella
http://tcprosystem.co.th/serviceenligne/supportamendes/slodir=truewev/confirmerinfospage.php,phishing,openphish/urlhaus/phishtank
http://www.mtsp.loinv.online/arm7,phishing,openphish/urlhaus/phishtank
https://stats-gw-tm.trafficmanager.net,legit,tranco/majestic/umbrella
https://skoda.co.uk,legit,tranco/majestic/umbrella
https://toba.org,legit,tranco/majestic/umbrella
https://ksyuncdnoversea-th.inter.iqiyi.com,legit,tranco/majestic/umbrella
http://103.39.111.196/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mips,phishing,openphish/urlhaus/phishtank
https://casinoclicmobile777.fr,legit,tranco/majestic/umbrella
https://www.dropbox.com/scl/fi/eh90r4eud3alpnmphw553/bt-message.paper?rlkey=12exlbiy5viecxorj80xym473&dl=0,phishing,openphish/urlhaus/phishtank
https://www.jiaoyupan.cc,legit,tranco/majestic/umbrella
https://br-2421-e33d1fb574e7ab7ede884f69e0b147de-p4rfo63nt-acq-ui-eng.vercel.app/,phishing,openphish/urlhaus/phishtank
https://wsgw.com,legit,tranco/majestic/umbrella
https://receba-facilmente.vercel.app/consulta/,phishing,openphish/urlhaus/phishtank
https://siwkk-a37dc.web.app/,phishing,openphish/urlhaus/phishtank
https://wenzhulin.cn,legit,tranco/majestic/umbrella
https://slotjitu888.com,legit,tranco/majestic/umbrella
https://bit.ly/4cconxp,phishing,openphish/urlhaus/phishtank
https://tbmbm.net,legit,tranco/majestic/umbrella
https://muqri.com,legit,tranco/majestic/umbrella
https://utp-uiv.weebly.com/,phishing,openphish/urlhaus/phishtank
https://l.ead.me/bfnun2,phishing,openphish/urlhaus/phishtank
https://levillagebyca.com,legit,tranco/majestic/umbrella
https://tastes-of-danube.eu,legit,tranco/majestic/umbrella
https://hlsloader.com,legit,tranco/majestic/umbrella
https://l.ead.me/bfuj2k,phishing,openphish/urlhaus/phishtank
https://msofficemessagescenter-1.mfs.gg/gh5vvta,phishing,openphish/urlhaus/phishtank
https://messengerg2c394.iranlms.ir,legit,tranco/majestic/umbrella
https://chinaodysseytours.com,legit,tranco/majestic/umbrella
https://neu-azsc-config.officeapps.live.com,legit,tranco/majestic/umbrella
https://firmsoftware.de,legit,tranco/majestic/umbrella
https://breakermag.com,legit,tranco/majestic/umbrella
https://apps-qality.soldevelo.com,legit,tranco/majestic/umbrella
https://projetaladin.org,legit,tranco/majestic/umbrella
http://icongt.com//accoutupdate@plala.or.jp/sites/index.html,phishing,openphish/urlhaus/phishtank
https://jarrons.com.sg,legit,tranco/majestic/umbrella
https://blue.mongodb.com,legit,tranco/majestic/umbrella
http://42.226.88.204:52063/bin.sh,phishing,openphish/urlhaus/phishtank
https://help.steampowered-check.com/1233.txt,phishing,openphish/urlhaus/phishtank
http://42.237.49.25:34929/i,phishing,openphish/urlhaus/phishtank
http://115.63.229.129:48736/i,phishing,openphish/urlhaus/phishtank
https://file.sooplive.co.kr,legit,tranco/majestic/umbrella
http://195.20.19.165/p.txt,phishing,openphish/urlhaus/phishtank
https://adhub.media,legit,tranco/majestic/umbrella
https://maw-sapporo.com,legit,tranco/majestic/umbrella
