url_length,hostname_length,path_length,num_subdomains,num_dots,num_special_chars,num_digits,num_uppercase_chars,has_at_symbol,has_double_slash_redirect,has_dash_in_domain,is_ip_address,ip_category,has_encoded_chars,has_non_ascii_chars,url_entropy,hostname_entropy,digit_to_letter_ratio,domain_quality,tld_length,subdomain_entropy,subdomain_length,has_login_keyword,has_suspicious_words,has_brand_mismatch,file_type,is_file_download,is_script_file,is_shortened,num_fragments,num_query_params,num_directories,port,is_risky_port,protocol_mismatch,is_unknown_port,contains_hex_encoding,starts_with_https_but_contains_http,missing_hostname_flag,url,label,pattern
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.9121138909722286,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://segment.io/platform,0,modern_tld_io
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.884155094595804,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://segment.io/products,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.5383105956150063,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/docs,0,modern_tld_io
21,9,4,0,1,3,0,0,False,0,False,0,none,False,False,3.3913864699857186,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/api,0,modern_tld_io
27,9,10,0,1,3,0,0,False,0,False,0,none,False,False,3.7080481500712312,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/dashboard,0,modern_tld_io
25,9,8,0,1,3,0,0,False,0,False,0,none,False,False,3.5932696895151084,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/pricing,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.6133373140453076,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/features,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.6635327548042547,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/blog,0,modern_tld_io
33,9,16,0,1,3,0,0,False,0,False,0,none,False,False,3.6907264083567233,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/getting-started,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7091151984942714,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/examples,0,modern_tld_io
31,9,14,0,1,3,0,0,False,0,False,0,none,False,False,3.861476859389223,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/documentation,0,modern_tld_io
24,9,7,0,1,4,1,0,False,0,False,0,none,False,False,3.573934896284056,2.94770277922009,0.05882352595155729,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://stripe.io/api/v1,0,modern_tld_io
30,9,13,0,1,3,0,0,False,0,False,0,none,False,False,3.6029100796497273,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/integrations,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7192945256669794,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/platform,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.6133373140453076,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://stripe.io/products,0,modern_tld_io
23,10,5,0,1,3,0,0,False,0,False,0,none,False,False,3.6211755429194707,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/docs,0,modern_tld_io
22,10,4,0,1,3,0,0,False,0,False,0,none,False,False,3.629219686524097,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/api,0,modern_tld_io
28,10,10,0,1,3,0,0,False,0,False,0,none,False,False,3.851823225551766,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/dashboard,0,modern_tld_io
26,10,8,0,1,3,0,0,False,0,False,0,none,False,False,3.738149333192866,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/pricing,0,modern_tld_io
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.782122224145305,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/features,0,modern_tld_io
23,10,5,0,1,3,0,0,False,0,False,0,none,False,False,3.8492239123906247,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/blog,0,modern_tld_io
34,10,16,0,1,3,0,0,False,0,False,0,none,False,False,3.881005488054637,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/getting-started,0,modern_tld_io
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.856196298219379,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/examples,0,modern_tld_io
32,10,14,0,1,3,0,0,False,0,False,0,none,False,False,3.9917292966721747,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/documentation,0,modern_tld_io
25,10,7,0,1,4,1,0,False,0,False,0,none,False,False,3.7834651896016473,3.1219280948873624,0.055555552469135974,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://cypress.io/api/v1,0,modern_tld_io
31,10,13,0,1,3,0,0,False,0,False,0,none,False,False,3.808719697344071,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/integrations,0,modern_tld_io
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.9023115759170284,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/platform,0,modern_tld_io
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7080481500712312,3.1219280948873624,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://cypress.io/products,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.6635327548042547,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/docs,0,modern_tld_io
21,9,4,0,1,3,0,0,False,0,False,0,none,False,False,3.4273334938982645,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/api,0,modern_tld_io
27,9,10,0,1,3,0,0,False,0,False,0,none,False,False,3.7080481500712312,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/dashboard,0,modern_tld_io
25,9,8,0,1,3,0,0,False,0,False,0,none,False,False,3.7034651896016473,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/pricing,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7671834678914613,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/features,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.788754913993503,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/blog,0,modern_tld_io
33,9,16,0,1,3,0,0,False,0,False,0,none,False,False,3.8391081341821707,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/getting-started,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7671834678914613,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/examples,0,modern_tld_io
31,9,14,0,1,3,0,0,False,0,False,0,none,False,False,3.913400745661378,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/documentation,0,modern_tld_io
24,9,7,0,1,4,1,0,False,0,False,0,none,False,False,3.6053885422075336,2.94770277922009,0.05882352595155729,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://prisma.io/api/v1,0,modern_tld_io
30,9,13,0,1,3,0,0,False,0,False,0,none,False,False,3.7232314287976207,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/integrations,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.6902603909683847,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/platform,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.738149333192866,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://prisma.io/products,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.788754913993503,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/docs,0,modern_tld_io
21,9,4,0,1,3,0,0,False,0,False,0,none,False,False,3.7849418274376427,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/api,0,modern_tld_io
27,9,10,0,1,3,0,0,False,0,False,0,none,False,False,3.986187965046303,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/dashboard,0,modern_tld_io
25,9,8,0,1,3,0,0,False,0,False,0,none,False,False,3.863465189601647,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/pricing,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.873140679513133,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/features,0,modern_tld_io
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.8796640049025943,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/blog,0,modern_tld_io
33,9,16,0,1,3,0,0,False,0,False,0,none,False,False,3.945464952495108,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/getting-started,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.902174814211728,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/examples,0,modern_tld_io
31,9,14,0,1,3,0,0,False,0,False,0,none,False,False,4.042433003725894,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/documentation,0,modern_tld_io
24,9,7,0,1,4,1,0,False,0,False,0,none,False,False,3.834962500721156,2.94770277922009,0.05882352595155729,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://vercel.io/api/v1,0,modern_tld_io
30,9,13,0,1,3,0,0,False,0,False,0,none,False,False,3.8980685120588388,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/integrations,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.95006375643621,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/platform,0,modern_tld_io
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.873140679513133,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://vercel.io/products,0,modern_tld_io
23,10,5,0,1,3,0,0,False,0,False,0,none,False,False,3.762267390651494,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/docs,0,modern_tld_ai
22,10,4,0,1,3,0,0,False,0,False,0,none,False,False,3.6635327548042547,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/api,0,modern_tld_ai
28,10,10,0,1,3,0,0,False,0,False,0,none,False,False,3.9407598325400897,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/dashboard,0,modern_tld_ai
26,10,8,0,1,3,0,0,False,0,False,0,none,False,False,3.8441065448145384,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/pricing,0,modern_tld_ai
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.930270372293453,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/features,0,modern_tld_ai
23,10,5,0,1,3,0,0,False,0,False,0,none,False,False,3.936180434129755,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/blog,0,modern_tld_ai
34,10,16,0,1,3,0,0,False,0,False,0,none,False,False,3.9398290174664017,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/getting-started,0,modern_tld_ai
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.856196298219379,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/examples,0,modern_tld_ai
32,10,14,0,1,3,0,0,False,0,False,0,none,False,False,3.827819531114783,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/documentation,0,modern_tld_ai
25,10,7,0,1,4,1,0,False,0,False,0,none,False,False,3.813660689688186,3.1219280948873624,0.055555552469135974,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://openai.com/api/v1,0,modern_tld_ai
31,10,13,0,1,3,0,0,False,0,False,0,none,False,False,3.8245334068819115,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/integrations,0,modern_tld_ai
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.9023115759170284,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/platform,0,modern_tld_ai
27,10,9,0,1,3,0,0,False,0,False,0,none,False,False,3.9023115759170284,3.1219280948873624,0.0,normal,3,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://openai.com/products,0,modern_tld_ai
20,7,5,0,1,3,0,0,False,0,False,0,none,False,False,3.584183719779189,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/docs,0,modern_tld_ai
19,7,4,0,1,3,0,0,False,0,False,0,none,False,False,3.431623565847431,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/api,0,modern_tld_ai
25,7,10,0,1,3,0,0,False,0,False,0,none,False,False,3.7834651896016473,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/dashboard,0,modern_tld_ai
23,7,8,0,1,3,0,0,False,0,False,0,none,False,False,3.729446194905256,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/pricing,0,modern_tld_ai
24,7,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8553885422075336,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/features,0,modern_tld_ai
20,7,5,0,1,3,0,0,False,0,False,0,none,False,False,3.784183719779189,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/blog,0,modern_tld_ai
31,7,16,0,1,3,0,0,False,0,False,0,none,False,False,3.913400745661378,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/getting-started,0,modern_tld_ai
24,7,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8553885422075336,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/examples,0,modern_tld_ai
29,7,14,0,1,3,0,0,False,0,False,0,none,False,False,3.9093680639438846,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/documentation,0,modern_tld_ai
22,7,7,0,1,4,1,0,False,0,False,0,none,False,False,3.6069367321753214,2.8073549220576037,0.06666666222222252,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://copy.ai/api/v1,0,modern_tld_ai
28,7,13,0,1,3,0,0,False,0,False,0,none,False,False,3.8248629576173565,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/integrations,0,modern_tld_ai
24,7,9,0,1,3,0,0,False,0,False,0,none,False,False,3.823934896284056,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/platform,0,modern_tld_ai
24,7,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7406015629507223,2.8073549220576037,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://copy.ai/products,0,modern_tld_ai
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.7544418457133455,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/docs,0,modern_tld_ai
21,9,4,0,1,3,0,0,False,0,False,0,none,False,False,3.4273334938982645,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/api,0,modern_tld_ai
27,9,10,0,1,3,0,0,False,0,False,0,none,False,False,3.736006946447656,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/dashboard,0,modern_tld_ai
25,9,8,0,1,3,0,0,False,0,False,0,none,False,False,3.7532696895151085,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/pricing,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.6321921215711943,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/features,0,modern_tld_ai
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,3.8796640049025943,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/blog,0,modern_tld_ai
33,9,16,0,1,3,0,0,False,0,False,0,none,False,False,3.7556266947226713,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/getting-started,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7091151984942714,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/examples,0,modern_tld_ai
31,9,14,0,1,3,0,0,False,0,False,0,none,False,False,4.0022680844408445,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/documentation,0,modern_tld_ai
24,9,7,0,1,4,1,0,False,0,False,0,none,False,False,3.6053885422075336,2.94770277922009,0.05882352595155729,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://jasper.ai/api/v1,0,modern_tld_ai
30,9,13,0,1,3,0,0,False,0,False,0,none,False,False,3.739572261986723,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/integrations,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8150724101159432,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/platform,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8150724101159432,2.94770277922009,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://jasper.ai/products,0,modern_tld_ai
25,12,5,0,1,3,0,0,False,0,False,0,none,False,False,3.7034651896016473,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/docs,0,modern_tld_ai
24,12,4,0,1,3,0,0,False,0,False,0,none,False,False,3.427694271103767,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/api,0,modern_tld_ai
30,12,10,0,1,3,0,0,False,0,False,0,none,False,False,3.7647351787255054,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/dashboard,0,modern_tld_ai
28,12,8,0,1,3,0,0,False,0,False,0,none,False,False,3.7264741182543757,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/pricing,0,modern_tld_ai
29,12,9,0,1,3,0,0,False,0,False,0,none,False,False,3.6764409086968683,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/features,0,modern_tld_ai
25,12,5,0,1,3,0,0,False,0,False,0,none,False,False,3.8332696895151086,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/blog,0,modern_tld_ai
36,12,16,0,1,3,0,0,False,0,False,0,none,False,False,3.706840710801837,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/getting-started,0,modern_tld_ai
29,12,9,0,1,3,0,0,False,0,False,0,none,False,False,3.7193758224153695,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/examples,0,modern_tld_ai
34,12,14,0,1,3,0,0,False,0,False,0,none,False,False,3.870284076978158,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/documentation,0,modern_tld_ai
27,12,7,0,1,4,1,0,False,0,False,0,none,False,False,3.606015279620732,3.084962500721156,0.04999999750000012,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,https://synthesia.ai/api/v1,0,modern_tld_ai
33,12,13,0,1,3,0,0,False,0,False,0,none,False,False,3.6542637259970228,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/integrations,0,modern_tld_ai
29,12,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8833374604210062,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/platform,0,modern_tld_ai
29,12,9,0,1,3,0,0,False,0,False,0,none,False,False,3.8664331502253835,3.084962500721156,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://synthesia.ai/products,0,modern_tld_ai
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,4.0614821867207755,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/docs,0,modern_tld_ai
21,9,4,0,1,3,0,0,False,0,False,0,none,False,False,3.880179922675738,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/api,0,modern_tld_ai
27,9,10,0,1,3,0,0,False,0,False,0,none,False,False,4.032303242743952,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/dashboard,0,modern_tld_ai
25,9,8,0,1,3,0,0,False,0,False,0,none,False,False,4.053660689688186,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/pricing,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.95006375643621,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/features,0,modern_tld_ai
22,9,5,0,1,3,0,0,False,0,False,0,none,False,False,4.0614821867207755,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/blog,0,modern_tld_ai
33,9,16,0,1,3,0,0,False,0,False,0,none,False,False,4.066677073707229,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/getting-started,0,modern_tld_ai
26,9,9,0,1,3,0,0,False,0,False,0,none,False,False,3.979097891134805,3.169925001442312,0.0,normal,2,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,https://runway.ml/examples,0,modern_tld_ai
